angle_1,angle_2,angle_3,angle_4,angle_5,angle_6,angle_7,angle_8,angle_9,angle_10,angle_11,angle_12,label
-177.45961094571578,-179.1705174342556,94.30211931408743,2.5403890542842156,-2.907205232073263,84.7192572959293,-101.34527640093077,-162.28758282346251,-87.72510797881762,-74.55759109149929,-18.672214815991275,-89.38545304092307,Goddess
-178.01488844050687,-178.01190640439498,94.6718872372665,1.9851115594931437,-3.9168823911693718,84.06892313135747,-101.03122763281051,-162.2180178117651,-89.23275156494277,-74.45908894956351,-18.623772573470795,-89.65319380086231,Goddess
177.10827768133146,179.58946698742463,114.38742294645216,-2.8917223186685472,-9.85616976611817,56.18199133603347,-104.81450730708694,-176.71783722593784,-90.39875796215622,-78.62146576658299,-3.9841794399656556,-88.75252399278551,Goddess
0.6873942283090371,-13.361966997694005,90.31479393133226,-179.31260577169098,-173.43202233233626,95.36110652632541,-80.23854482193582,0.6202219905719266,-91.44712795821953,-104.46737732493263,-176.55583940604672,-89.93970224816903,Goddess
-0.019824120771413226,-3.9403317388696757,64.37669746383206,179.9801758792286,-175.03244124985295,116.9480798704888,-78.32197158712489,-10.457359106268813,-84.01015402571629,-104.62947854960815,-166.49266698900243,-94.43250560747207,Goddess
-178.69870061954495,-170.9907923725226,112.76831027106084,1.3012993804550588,-10.944026833552256,74.97182805794986,-103.7193951559852,-164.79253812672107,-91.5242198817285,-76.7320049437335,-12.891229317286383,-90.71605816191632,Goddess
177.16135499979097,157.66103520282812,82.72124418786633,-2.8386450002090147,11.983053876814177,91.46180668731995,-102.36624045441783,-154.66602014268972,-95.81339842438527,-78.48146511429945,-16.75008237266654,-89.38011549956715,Goddess
179.5888350531413,177.01627812748114,110.53659552822572,-0.4111649468586814,-3.8684661260986486,69.91382577277905,-100.30540671146065,-150.97948929795567,-99.52194051899914,-77.21529894418416,-26.6339530573689,-84.7627165137377,Goddess
178.25513764686377,-179.48001145728188,99.75307368720071,-1.7448623531362248,-5.626522894406178,71.36494930106154,-104.34546513979478,-121.4551816647482,-101.46373716236008,-79.71948524322846,-55.325265306632836,-73.13220209244153,Goddess
-178.01541885481134,-177.40829478504693,91.80743156769027,1.9845811451886672,-4.7138624670835325,80.19947546544729,-101.59498645576436,-162.4364781217065,-98.35521732127398,-76.29262720073808,-17.495881754506566,-75.26870199840653,Goddess
-179.0227012550301,-167.18932843944393,98.88938336825522,0.9772987449699104,-13.540993837616465,80.666560125638,-101.83902478909837,-164.12892299949223,-85.38468627855525,-75.45437147643074,-16.018270903081536,-85.71016278754736,Goddess
-177.75367861055958,-90.42931665556554,54.17790408277563,2.2463213894404133,-87.58721346960142,126.2941801230712,-102.88540124615332,-161.31985455087826,-100.5449265795286,-77.46409919488042,-20.068743726868156,-82.92739815255608,Goddess
-173.6161160974424,-123.0113827085239,23.341958474332863,6.383883902557612,-99.31673501462815,164.56421107858912,-102.13822048346564,-169.6442377317654,-91.61591279314527,-79.89151184759272,-63.273186812467515,-96.1663893023328,Goddess
-173.58019344057473,-110.50912746572382,11.681835101449273,6.419806559425275,-63.98362507842407,-177.9467467740113,-99.9506838359747,-172.68098151891988,-73.59991244250767,-70.58818945768502,-12.551069548660886,-96.02957305118419,Goddess
0.9582200624689285,106.98995723417259,102.06886214429947,-179.0417799375311,80.1712395375377,67.20417449823199,-79.7436331038876,-28.022138280005677,-88.31506769523234,-99.19264327725135,-151.22337129392182,-91.67115648146627,Goddess
-178.46326812881847,116.30426631432827,104.15927421762477,1.5367318711815523,69.56654084116494,71.5948081407723,-102.66422343200385,-169.01995869841107,-85.47262822189253,-76.57881672981236,-9.059817349493006,-95.63334751348582,Goddess
-178.90486578798877,-175.75427188592224,96.30730434005987,1.0951342120112249,-7.000371908079531,77.70683895874966,-101.60210682638494,-167.2049056611281,-91.77165380405845,-75.88915285753555,-15.231532696125884,-87.9667689457177,Goddess
-179.59430098415928,174.22506068245298,104.88960408703632,0.4056990158407404,-3.4777208553138474,73.58227622283684,-103.77374672615404,-172.00343890402502,-82.20540728929734,-77.58786760329906,-10.84316064543655,-97.5933727371088,Goddess
-173.4805134085166,87.02825835015615,90.08336416934982,6.519486591483423,74.55120859141256,87.12556951425198,-95.06900160425154,-131.04632803620387,-100.76482996510728,-77.18908982189585,-19.930103878266,-105.33205833938706,Goddess
-177.57715429227545,-164.78075738660732,78.62843928212067,2.422845707724545,-12.686739392658385,108.26092285759321,-100.48946485865233,-133.37760597201418,-89.3358315057226,-76.4055729412209,-47.15753822328588,-88.89247065118862,Goddess
-177.48415251786113,-165.62647592386574,99.7252758091001,2.5158474821388706,-14.774022234731271,74.6668492342427,-103.6223936434647,-146.67963190645042,-85.76419378969638,-74.27171109594433,-30.80698350055844,-97.43438272178864,Goddess
-178.72985900886684,-100.33873465370314,40.34228903734169,1.2701409911331856,-78.57190616805624,136.46005608742385,-105.26222947199466,-164.19757583768097,-88.82876030087758,-79.65365064275892,-13.874929443700845,-92.79400636492514,Goddess
-175.3503320651441,-126.76101911667385,50.33590173809675,4.64966793485591,-98.83799565412701,145.39266902118788,-93.69882549002931,-174.31756224373174,-77.98577806312514,-70.06531411261886,-17.170849226837497,-84.30790820217206,Goddess
0.7019052990987131,-11.935883318083004,47.14617752707269,-179.2980947009013,-161.83718649552196,121.40586594100475,-76.47807875212392,-16.77749332158375,-79.18660919026424,-100.98250101063327,-163.37327736888966,-100.69283313074597,Goddess
179.86697654261746,-163.46654452872164,92.0788285051814,-0.13302345738253935,-20.476067580196613,86.63690804230741,-105.07826679612502,-144.15829180175064,-86.78253790918924,-79.78978700808722,-39.64042162775788,-103.58411125519501,Goddess
178.94819410908988,174.27064669827428,139.1726664045823,-1.051805890910105,6.094593488309683,38.70816510344691,-102.40978806626211,-131.28048055156142,-100.45269228577051,-80.07159461384916,-45.38209751228461,-77.63999779243682,Goddess
-175.86303214694271,177.54817357200417,175.34692006030895,4.1369678530573095,-4.3744831147775685,5.375326944118726,-103.84017095780187,-169.8072720637835,-91.00983394990041,-76.65764956326689,-8.47380703410997,-98.47417246916412,Goddess
-178.8655106424048,-125.83205915580184,-130.80078287572843,1.1344893575952146,-58.9170705481284,-44.97065474539276,-104.76291585967961,-171.54502913056228,-89.63468894623337,-76.97167414287527,-5.076781372591878,-92.01523096206614,Goddess
179.09300534470637,159.28914717044475,98.90349620848774,-0.906994655293626,26.7162629560846,86.37056821449744,-103.37733535892623,-166.10545865998262,-83.5978707395317,-79.11502526035456,-16.90180309371711,-111.44665712293802,Goddess
-179.09525109221963,-170.746222872939,84.96039139884681,0.9047489077803724,-16.034628375569287,87.86967171332427,-104.06845384317684,-162.09255088619514,-84.1087827191811,-76.70562105021538,-18.033121566900395,-94.12721450600691,Goddess
-179.60465451848808,-170.9925327378602,86.41121558140871,0.3953454815119339,-14.895672759880702,91.74196514915283,-103.80228805811858,-161.1891379509556,-83.74383182468955,-76.32078202359189,-20.405997588066757,-95.52360950412968,Goddess
-178.33510913881494,176.47488846890306,88.82082915325049,1.664890861185055,1.2289530349034572,82.5619441852412,-103.08815261557314,-153.14880974822415,-92.60332451589468,-75.81933095311797,-30.224758814898337,-84.59633254271564,Goddess
-179.30283191099437,-162.08545810842054,102.5605413689596,0.6971680890056208,-19.92854887681574,72.9093570055886,-104.29967226461808,-174.02166649520373,-95.37406622741256,-77.96744721988696,-5.773017757418126,-89.03804078070416,Goddess
179.75142186799246,114.96157953023446,96.93945808642488,-0.24857813200754153,67.34155985221098,84.37039687713288,-103.22143193673759,-176.51845257356885,-81.85696166313643,-78.4708753333157,-5.322496599368089,-93.91445966721813,Goddess
1.1916780458504461,12.570681043035764,85.16981870566664,-178.80832195414956,174.54130151486694,98.13141414597695,-76.85352340151483,-4.084963628012553,-72.20476371682857,-102.78541634793844,-175.91683934056053,-105.20818521983236,Goddess
-178.69870061954495,-170.9907923725226,112.76831027106084,1.3012993804550588,-10.944026833552256,74.97182805794986,-103.7193951559852,-164.79253812672107,-91.5242198817285,-76.7320049437335,-12.891229317286383,-90.71605816191632,Goddess
178.77922551252797,172.02819500204515,83.62364293203699,-1.2207744874720168,5.218410124655282,93.4672678020982,-104.23355920742753,-155.14740787714436,-92.51437563206787,-78.02271980203378,-22.653483815349357,-80.70891987223368,Goddess
-178.43726939421538,102.2738308277633,90.67261618833983,1.5627306057846209,87.1508840497086,87.31735363695671,-99.8342502554332,-154.12188706824944,-89.4114319016272,-78.15989049860259,-20.274685171714204,-81.84466092654417,Goddess
175.54524048247404,-97.11369048805071,-167.2864339506925,-4.454759517525954,-73.61772524704,-7.300297870058936,-104.1687426387859,-161.49797391002173,-95.22137790365808,-79.52422842388718,-31.867220011910003,-65.43911687307114,Goddess
-178.72060594194645,-171.6755097966649,107.62641501129666,1.279394058053568,-10.378130941469893,83.94905583694732,-102.55597920429133,-146.97213481087144,-75.21889434596964,-74.7270068699785,-28.11534734784871,-103.42428600715269,Goddess
-178.33510913881494,176.47488846890306,88.82082915325049,1.664890861185055,1.2289530349034572,82.5619441852412,-103.08815261557314,-153.14880974822415,-92.60332451589468,-75.81933095311797,-30.224758814898337,-84.59633254271564,Goddess
-179.20683744881435,139.4606955414782,107.66389696667606,0.7931625511856338,32.784830135860574,89.99182029539801,-100.6416793607821,-162.81922536057175,-104.38424292458339,-74.40776404322126,-18.74122857724362,-73.69198496909544,Goddess
179.02055104653158,-116.93306110961365,3.6316132345752736,-0.9794489534684359,-68.18564410281611,171.90266188051672,-104.06746939751234,-167.43764096335295,-85.89788027377564,-79.25661344123014,-16.119753634079075,-100.29599639317863,Goddess
179.7065333370389,-101.5273745261463,-119.5116950353843,-0.29346666296111285,-79.14232467236086,-53.29038641000348,-105.32794689446948,-150.67689046032254,-96.68297066447131,-76.46572866914492,-22.578128525751595,-97.24401935321997,Goddess
-173.6161160974424,-123.0113827085239,23.341958474332863,6.383883902557612,-99.31673501462815,164.56421107858912,-102.13822048346564,-169.6442377317654,-91.61591279314527,-79.89151184759272,-63.273186812467515,-96.1663893023328,Goddess
176.12873634674355,-158.88901933329495,168.22270292849353,-3.8712636532564635,-18.667205296553966,5.66129960153697,-103.70023550031473,-161.3342057151265,-94.08343299285863,-77.56517966374336,-30.4546129848205,-65.8220895311838,Goddess
-173.58019344057473,-110.50912746572382,11.681835101449273,6.419806559425275,-63.98362507842407,-177.9467467740113,-99.9506838359747,-172.68098151891988,-73.59991244250767,-70.58818945768502,-12.551069548660886,-96.02957305118419,Goddess
178.25513764686377,-179.48001145728188,99.75307368720071,-1.7448623531362248,-5.626522894406178,71.36494930106154,-104.34546513979478,-121.4551816647482,-101.46373716236008,-79.71948524322846,-55.325265306632836,-73.13220209244153,Goddess
177.9902710080608,-164.79470059576587,96.51676856368921,-2.009728991939213,-18.684738139519737,71.23780432643893,-101.6460398192247,-149.50268043180228,-92.18436754576328,-76.68555095188101,-32.012531978613,-77.53155700085888,Goddess
172.90430931527396,-171.06448451238853,95.41388363834136,-7.09569068472606,-31.484622524648998,73.84478392073663,-107.82624479578374,-151.07944743933237,-113.21769495066856,-81.43118265821016,-24.356931866532623,-83.98004553584424,Goddess
-177.77557552682788,-112.44064826750957,28.206808963737632,2.2244244731721117,-59.130297176051286,163.1955408213979,-104.11210678467046,-165.26476168238008,-92.25186486135709,-79.53852801354523,-18.0633149437538,-88.68796063282072,Goddess
-178.92967091074075,-116.47511182459286,21.613527803222087,1.0703290892592612,-62.19508572356471,160.19413639547295,-101.7351595237108,-163.299265550817,-86.70200828986484,-76.56610358761252,-16.996868471039008,-86.8745181599573,Goddess
-179.02853355621275,170.04008889071065,87.45791087415263,0.9714664437872643,7.193776134131353,93.45604575060659,-103.19282234753138,-156.37545897823566,-82.22524144098811,-79.97052209627543,-41.140657755318315,-80.00841233398423,Goddess
-179.45034627696208,-170.5081481634527,137.79292167121872,0.5496537230379274,-6.391993838541104,40.98989941162416,-102.66540938957874,179.6578682198891,-114.71417035430876,-76.31112806282479,0.1992669261057741,-57.75416808642226,Goddess
-178.72807099361916,-168.11634554196976,99.50202046620946,1.2719290063808417,-13.942688371203305,80.23243809765249,-101.90000691237891,-164.08920891259362,-85.74015785579384,-75.45642901948837,-16.370663124862485,-86.69711168627062,Goddess
-178.46326812881847,116.30426631432827,104.15927421762477,1.5367318711815523,69.56654084116494,71.5948081407723,-102.66422343200385,-169.01995869841107,-85.47262822189253,-76.57881672981236,-9.059817349493006,-95.63334751348582,Goddess
-177.36505519774025,-165.01617397480965,120.55783039639707,2.634944802259756,-16.459648790328536,48.786090971735334,-105.39145220051749,-148.95704122135717,-92.33303157396494,-83.247488274208,-17.66140361010382,-98.16145982315233,Goddess
175.29627170522838,160.76456255388894,85.36179488944026,-4.703728294771619,2.3844550995790295,87.73470781231835,-106.85496635338168,-147.99703036357658,-103.0717169536408,-83.95040342881013,-18.597133650952134,-103.00623984375154,Goddess
-176.64828267792663,111.02610557212795,60.36926692023349,3.3517173220733825,72.3613399620326,119.92352069196134,-100.70698159618512,-145.5716408635739,-96.72453244535598,-76.8551958534216,-32.967131532633616,-85.69138480546466,Goddess
-178.01541885481134,-177.40829478504693,91.80743156769027,1.9845811451886672,-4.7138624670835325,80.19947546544729,-101.59498645576436,-162.4364781217065,-98.35521732127398,-76.29262720073808,-17.495881754506566,-75.26870199840653,Goddess
-177.77557552682788,-112.44064826750957,28.206808963737632,2.2244244731721117,-59.130297176051286,163.1955408213979,-104.11210678467046,-165.26476168238008,-92.25186486135709,-79.53852801354523,-18.0633149437538,-88.68796063282072,Goddess
-177.83355691852626,-179.1708361670417,92.41087715684381,2.1664430814737443,-2.7984780345842784,86.46793379794708,-101.18524237782482,-164.2538393100334,-87.78907087793947,-74.97915523869342,-17.399011896237614,-89.36527248680797,Goddess
172.90430931527396,-171.06448451238853,95.41388363834136,-7.09569068472606,-31.484622524648998,73.84478392073663,-107.82624479578374,-151.07944743933237,-113.21769495066856,-81.43118265821016,-24.356931866532623,-83.98004553584424,Goddess
-178.8318016467657,-172.00608316397233,111.19953451883389,1.1681983532343079,-12.574751981065363,77.90528117583375,-104.20067900726443,-162.10695605007342,-88.51517065924287,-77.96550048703486,-15.622765535481465,-92.19966256775754,Goddess
175.51916154394897,-105.3068988168026,19.49879523103396,-4.480838456051051,-44.32921060384004,157.77570960363366,-102.96372525535399,-160.77695591973108,-87.79867871413646,-81.43070624414322,-15.144588401495795,-97.8061325558861,Goddess
178.95166505309987,-178.8151980821364,89.98219933428811,-1.0483349469001406,2.1673139740522256,75.4075442538136,-102.84021291023215,-129.14126659130713,-92.46974361179593,-79.71904790156968,-44.0578091405863,-100.8458976079876,Goddess
177.14624244292122,157.26526433549057,82.69254418349706,-2.853757557078791,11.303188296619899,91.27171220233409,-102.16057424147169,-153.95432392969545,-95.48101062861784,-78.21086088441344,-17.161681327920466,-90.44204730829175,Goddess
-179.02853355621275,170.04008889071065,87.45791087415263,0.9714664437872643,7.193776134131353,93.45604575060659,-103.19282234753138,-156.37545897823566,-82.22524144098811,-79.97052209627543,-41.140657755318315,-80.00841233398423,Goddess
0.32602136301643453,112.51016064299431,98.91344953968928,-179.67397863698358,79.61873404104854,67.75515389217082,-78.86916313323911,-29.22789415913707,-87.33225577391775,-98.0559172932043,-152.4031115585106,-88.4691143422161,Goddess
-178.28638717679078,-122.50817165273456,8.01777552597382,1.7136128232092191,-59.2129883707401,171.03999391757407,-103.35929283242211,-152.26651781272543,-84.7471665422052,-75.51147479391692,-23.816355390426345,-96.1787482744919,Goddess
-175.3503320651441,-126.76101911667385,50.33590173809675,4.64966793485591,-98.83799565412701,145.39266902118788,-93.69882549002931,-174.31756224373174,-77.98577806312514,-70.06531411261886,-17.170849226837497,-84.30790820217206,Goddess
-178.7665895152206,-136.5740112519045,93.30702237917781,1.2334104847794023,-50.45449636438111,89.34974674277676,-102.42067510157389,-173.70057423572663,-64.66992981183657,-75.5801318937389,-9.988895911575625,-104.45612115036324,Goddess
-177.67458661174084,-175.24053145187867,105.73986928821432,2.3254133882591725,-3.417215561949883,72.89359712031644,-105.7441069775137,-167.48151307224796,-103.12387410532496,-77.09404345929333,-7.090707020232182,-88.98711154326027,Goddess
-174.52526345645643,-123.5553014540561,20.84354723198289,5.474736543543595,-96.58119694151443,163.37958213885253,-102.37268844537995,-169.28382594901208,-91.35921853998897,-80.03256995467187,-56.884639387319915,-97.2088849186728,Goddess
-178.74424360292736,-175.66427337213767,96.93186443601108,1.2557563970726524,-7.079795502282616,77.01542742473788,-101.96734670761333,-168.05878982962716,-91.44321202748567,-76.18338702019084,-14.667740699185577,-87.36304484480333,Goddess
179.88992307497898,-120.01568304719773,7.4446271446241,-0.11007692502101765,-65.66831588314946,167.60881576879262,-103.02094814378468,-154.71016859420627,-100.80374682972655,-76.73202310345506,-24.526138881878502,-82.20699870668595,Goddess
-178.81721967615152,175.0126478563921,106.69408716227079,1.1827803238484809,6.4777027869919825,84.1283359496529,-104.10530396195183,-161.3585309371813,-96.25262632255989,-78.72616290518194,-18.942832892622345,-84.34373627246991,Goddess
-177.2279923078384,-166.85404117932026,122.29983710422879,2.7720076921616044,-17.62804197215407,48.46896225287932,-105.4757850596018,-149.15645871920628,-91.89337493927621,-83.90377629017851,-16.868700357544633,-97.48585935154048,Goddess
177.7419735069283,-108.43210431755551,-139.413122973164,-2.2580264930716902,-73.98226288422633,-34.039779444426635,-106.41744529433548,-168.00366436328383,-92.55845184544144,-80.48996834871804,-7.988051931211715,-96.01028003971591,Goddess
-179.4815637325778,-172.98878891225706,125.07941659063691,0.5184362674222189,-3.8572896839205737,76.48585925899805,-86.56557715526647,-12.808140276238651,-71.32710324196466,-89.50073480890445,-150.43007281785543,-115.3481831065445,Goddess
-178.16185327961148,-175.45391029159336,173.3691301193437,1.8381467203885233,-11.187035631211439,11.375586514121908,-107.66897818652293,-152.20154866984635,-89.55388888420906,-79.77118203430064,-24.771732382586755,-96.34672899234835,Goddess
-175.86303214694271,177.54817357200417,175.34692006030895,4.1369678530573095,-4.3744831147775685,5.375326944118726,-103.84017095780187,-169.8072720637835,-91.00983394990041,-76.65764956326689,-8.47380703410997,-98.47417246916412,Goddess
178.95166505309987,-178.8151980821364,89.98219933428811,-1.0483349469001406,2.1673139740522256,75.4075442538136,-102.84021291023215,-129.14126659130713,-92.46974361179593,-79.71904790156968,-44.0578091405863,-100.8458976079876,Goddess
-143.14384686073166,-91.22640335647331,-101.3899559949482,36.85615313926836,-72.63473537508459,-65.08014914068416,-74.2373728629632,-176.25445383626587,-86.62272355903055,-49.97274762039239,-8.846440370830392,-81.85283380657492,Goddess
-0.024010256396993106,8.563050970932016,90.78573337454957,179.975989743603,173.07431240104316,86.99385472311673,-77.92040506666267,-4.237116964476194,-84.04219889502404,-103.73245577957647,-173.1932073683636,-97.17506672608224,Goddess
-173.4805134085166,87.02825835015615,90.08336416934982,6.519486591483423,74.55120859141256,87.12556951425198,-95.06900160425154,-131.04632803620387,-100.76482996510728,-77.18908982189585,-19.930103878266,-105.33205833938706,Goddess
-178.74827101621975,-120.40008379259406,7.587146214557641,1.2517289837802599,-67.23704424914257,165.5593753585301,-102.47650071887035,-155.73611715410686,-100.54798141941323,-75.47139854750189,-21.49847739255244,-84.75322085276267,Goddess
-177.2279923078384,-166.85404117932026,122.29983710422879,2.7720076921616044,-17.62804197215407,48.46896225287932,-105.4757850596018,-149.15645871920628,-91.89337493927621,-83.90377629017851,-16.868700357544633,-97.48585935154048,Goddess
179.07622290760185,175.40195522967178,92.27957812170101,-0.9237770923981545,4.5614613790373095,78.12641668632806,-104.49248944363671,-158.7807689759781,-93.36694097898207,-76.9190474302049,-26.251804533600406,-81.12678725662813,Goddess
-175.74600176120578,-179.97044655495176,99.17220000178462,4.253998238794242,11.748125912597475,70.20732121049889,-102.51062511174128,-165.03504822621227,-94.34451126194634,-76.17183260342051,-16.257667693532635,-88.86643390138298,Goddess
179.86697654261746,-163.46654452872164,92.0788285051814,-0.13302345738253935,-20.476067580196613,86.63690804230741,-105.07826679612502,-144.15829180175064,-86.78253790918924,-79.78978700808722,-39.64042162775788,-103.58411125519501,Goddess
-177.3531783084992,-91.6120646033461,53.867484624980584,2.6468216915007985,-88.03265015210265,128.31830627093407,-102.41121979472426,-159.60959684942156,-101.76746981268677,-77.13410171304565,-21.556446423681216,-81.16298525956114,Goddess
-178.57057635153774,-178.72607905901398,96.22060353924496,1.4294236484622742,0.3241959632326545,87.29950241068674,-104.80759794573251,-163.52620560190013,-95.13735723326572,-78.53338060277763,-18.49169494025812,-82.1184147603908,Goddess
-179.66068291731963,178.18121552639667,96.96884834561754,0.33931708268038163,3.174120149496241,80.74802515693717,-101.42935851706528,-139.30040345210324,-86.03903764093482,-77.59256530077533,-39.71608871969366,-97.10543702859357,Goddess
-177.58619465090368,-172.82076891554996,89.3015278587201,2.413805349096335,-7.487258316676828,91.5873084869207,-102.93329831836822,-151.33180153908776,-83.40838425902263,-76.64704717208117,-29.799054386545485,-92.38918594562351,Goddess
179.09300534470637,159.28914717044475,98.90349620848774,-0.906994655293626,26.7162629560846,86.37056821449744,-103.37733535892623,-166.10545865998262,-83.5978707395317,-79.11502526035456,-16.90180309371711,-111.44665712293802,Goddess
-179.93266315708013,177.51438654607674,112.33989079753952,0.06733684291990244,-1.6443520727629082,68.85215741803903,-102.57018308476752,167.2316895448682,-87.2072558793336,-74.59385602401431,12.15379749291805,-96.62772875227553,Goddess
179.7065333370389,-101.5273745261463,-119.5116950353843,-0.29346666296111285,-79.14232467236086,-53.29038641000348,-105.32794689446948,-150.67689046032254,-96.68297066447131,-76.46572866914492,-22.578128525751595,-97.24401935321997,Goddess
179.65630549360392,169.86772226459675,80.82325842677503,-0.34369450639606003,10.554389809824718,93.96605607178935,-103.36464504316548,-160.05008482950964,-82.77349792873504,-79.67639071821162,-36.878231265017604,-85.35262431735391,Goddess
178.30856430597964,-178.3936604730292,100.42826001624569,-1.6914356940203623,-5.241992981693866,73.51587716990684,-104.05358052781385,-121.6713824275706,-102.15686926233454,-79.82977449229128,-55.03503475877086,-72.2963776221465,Goddess
-179.89845081645356,-160.66527915466344,102.46293052460219,0.1015491835464478,-19.839317944829013,73.6079336317369,-103.84566989761292,-174.72511383686722,-95.02001387242184,-77.57760025379561,-7.321460723581401,-89.88680364592902,Goddess
178.12566486289927,-177.0468397295928,106.50899898788794,-1.874335137100746,-4.827081305235776,66.54900122939328,-104.77690819913045,-160.3294882456369,-92.66154913691274,-79.94297892232572,-25.68589324509506,-96.15863166917892,Goddess
0.1957130268569825,72.07758649243662,74.5968895047917,-179.80428697314304,117.66250152437266,107.30891657761669,-78.46856873350966,-3.191574875430355,-85.69126627954772,-101.29263131060293,-176.7661786246798,-89.3952103588409,Goddess
-175.8966094635272,-137.54128779663571,128.2278936349921,4.10339053647281,-34.841770580457414,53.23968731166353,-97.81953158956868,-162.7472024980225,-74.88221867115864,-72.70698835913376,-5.280430121464554,-98.2020182974193,Goddess
178.30856430597964,-178.3936604730292,100.42826001624569,-1.6914356940203623,-5.241992981693866,73.51587716990684,-104.05358052781385,-121.6713824275706,-102.15686926233454,-79.82977449229128,-55.03503475877086,-72.2963776221465,Goddess
-177.39622601718446,173.19025019478005,91.71492215787053,2.603773982815545,10.87337041252582,83.95025327448913,-100.09461873479258,-141.12491580703568,-81.75760154041316,-76.97004835712484,-39.66971848863483,-96.50531559443017,Goddess
179.65630549360392,169.86772226459675,80.82325842677503,-0.34369450639606003,10.554389809824718,93.96605607178935,-103.36464504316548,-160.05008482950964,-82.77349792873504,-79.67639071821162,-36.878231265017604,-85.35262431735391,Goddess
-11.435702259533413,19.227521528033837,20.68050801673597,168.56429774046657,162.66461983936395,134.02364209831217,-88.19984409882062,-175.33351754945494,-112.17180217667497,-91.58702340883245,-0.768472784132685,-59.27523135229556,Goddess
-176.29665660513845,175.45767513882777,101.59554826021595,3.7033433948615637,7.692701183700187,88.68271740921504,-100.22205965888318,-153.70342034633833,-98.49827375824846,-75.71399717448318,-25.76744421631542,-83.75572321026951,Goddess
-178.77750441868216,-99.78449910943176,42.54220839867107,1.2224955813178353,-78.57470185488783,135.38959973441916,-104.85371587660917,-163.7555596410948,-87.31958454516759,-79.28845693164645,-15.00263136729447,-93.21373416884002,Goddess
179.69746928021743,-173.86164003829333,83.05259455757415,-0.30253071978256807,-4.649816765311392,90.99320330757186,-104.42439426912844,-144.14252591732708,-88.27967868052252,-79.23394465436111,-38.505297164256156,-98.30660208732947,Goddess
-179.6970180935393,-114.55380137819286,-111.52722959445957,0.302981906460697,-69.31100693231052,-66.00069720434217,-103.78954004951242,-161.67592203016784,-91.99941837315566,-75.26521043199263,-14.637767778752258,-98.67775705499473,Goddess
1.0310396836472395,-4.943798849252543,81.48303377025671,-178.96896031635276,-164.21858985837537,118.11623052525643,-78.06439971520331,-1.3017929296837956,-81.35053788247444,-103.5314956964417,-168.64237856042794,-94.05206470616328,Goddess
-1.6389991224871459,9.83099893162741,1.8183539146739225,178.36100087751285,174.8927522137682,174.08373402813058,-79.66246819728975,-30.16478246612307,-84.82619560869568,-101.41620195166014,-152.5752889528875,-93.12148190694238,Goddess
-178.75747245882067,-139.7328585013866,150.00389470602266,1.242527541179348,-25.531083234856247,50.45469943555971,-104.55473892055923,-147.16058398253435,-88.32989409292433,-77.80550793934901,-32.531103523452586,-96.56268393419862,Goddess
4.664449456765987,6.321939467797216,64.25786778448925,-175.33555054323404,179.01391659488425,118.83835253202722,-79.00923584119377,-42.03508957779767,-87.5784744362258,-99.2950086847045,-117.1132521839054,-115.65182741612671,Goddess
-177.15346259769066,177.75588408969654,101.43100081859149,2.846537402309325,12.115863831292797,78.37840338359442,-99.41541385183194,-145.03110169233275,-91.66382398055548,-75.084721791795,-33.843767882729836,-88.77797902624506,Goddess
179.541856510964,-77.05832235080489,-67.49709154186404,-0.4581434890359921,-111.78460621870848,-100.70301066990967,110.54508401721236,-126.97302255093429,-114.0153126107942,64.8514380793473,-40.89602307976703,-61.900365608604695,Goddess
-177.7697242739817,-176.06759330505557,92.83777830445534,2.2302757260183057,-5.864346146534004,74.48536921814659,-100.81166807357711,-168.9897356510814,-90.683524302465,-76.04297935928746,-13.54902576267292,-85.54438084748271,Goddess
174.9798777887541,176.30425749859538,109.3073050343182,-5.020122211245891,2.75535804820947,61.09821978160518,-103.91245080048347,-165.59957543103224,-98.07888255988897,-78.1584876970501,-19.194146720063358,-86.4824768496441,Goddess
179.7374027358576,-107.13143702800403,23.845631452252405,-0.2625972641424303,-70.4474687684455,157.5291413078144,-104.8070009352652,-163.4696147909632,-94.73310359921875,-78.59738350945825,-13.29807251463321,-85.58301071795417,Goddess
-177.86080077922065,-109.15990760537483,14.122662574244028,2.1391992207793535,-66.4834855714635,169.41665745908475,-104.22517743340329,-158.95150654922224,-77.99782044273735,-76.04576365999885,-20.740160897257763,-102.49888439476638,Goddess
-177.35078724394296,-132.906010672792,144.89163701223836,2.6492127560570458,-43.06282371597449,38.47668132308164,-103.04834223007758,-163.41459916293275,-91.34247168384081,-75.75817308559337,-19.14234011762352,-84.9530507145289,Goddess
175.0617467969807,-88.6614702198191,30.353948081459663,-4.938253203019291,-67.86309239502619,127.69445227074834,-101.93087444250219,-120.07632012447084,-111.83570332426396,-79.97990546280685,-27.25493730404592,-100.19589852464507,Goddess
177.95422214764088,-136.2776571515953,-60.722887148615875,-2.0457778523591426,-49.006554353905244,-113.02573149115338,-105.72254245569128,-149.30909370528028,-95.891465366063,-78.53919127877772,-27.27158295346198,-83.18514499209165,Goddess
-178.45302803502503,-167.41372898437893,127.23976370916304,1.5469719649749725,-7.369624060293665,54.60813601405838,-101.2979587503896,-141.98335056275388,-94.33872237384558,-76.98222018525138,-37.99545275726921,-85.96751138260693,Goddess
